truck_id,route_id,departure_date,estimated_arrival,delay
T870,R823,09/01/2019 07:00,54:00.0,0
T893,R824,09/01/2019 07:00,08:24.0,0
T781,R827,09/01/2019 07:00,42:00.0,1
T914,R830,09/01/2019 07:00,21:36.0,1
T869,R831,09/01/2019 07:00,08:24.0,0
T808,R836,09/01/2019 07:00,52:48.0,0
T794,R838,09/01/2019 07:00,01:12.0,0
T891,R841,09/01/2019 07:00,48:00.0,0
T866,R842,09/01/2019 07:00,43:12.0,1
T806,R843,09/01/2019 07:00,31:48.0,0
T784,R844,09/01/2019 07:00,28:48.0,0
T884,R845,09/01/2019 07:00,01:12.0,0
T848,R850,09/01/2019 07:00,07:48.0,0
T814,R851,09/01/2019 07:00,01:12.0,0
T885,R852,09/01/2019 07:00,05:24.0,0
T841,R854,09/01/2019 07:00,20:24.0,0
T856,R855,09/01/2019 07:00,31:48.0,0
T921,R858,09/01/2019 07:00,22:12.0,0
T871,R861,09/01/2019 07:00,21:36.0,0
T846,R862,09/01/2019 07:00,18:36.0,0
T903,R866,09/01/2019 07:00,01:12.0,0
T793,R871,09/01/2019 07:00,33:00.0,1
T908,R872,09/01/2019 07:00,45:00.0,0
T809,R920,09/01/2019 07:00,39:00.0,1
T858,R962,09/01/2019 07:00,57:36.0,1
T892,R963,09/01/2019 07:00,09:36.0,1
T868,R965,09/01/2019 07:00,57:36.0,1
T824,R967,09/01/2019 07:00,04:12.0,1
T918,R968,09/01/2019 07:00,20:24.0,0
T792,R969,09/01/2019 07:00,56:24.0,1
T923,R978,09/01/2019 07:00,52:48.0,0
T911,R1000,09/01/2019 07:00,50:24.0,1
T810,R1012,09/01/2019 07:00,35:24.0,1
T837,R1031,09/01/2019 07:00,08:24.0,1
T872,R1048,09/01/2019 07:00,40:48.0,1
T902,R1051,09/01/2019 07:00,50:24.0,0
T855,R1059,09/01/2019 07:00,34:48.0,0
T789,R1061,09/01/2019 07:00,22:48.0,0
T777,R1064,09/01/2019 07:00,05:24.0,0
T778,R1074,09/01/2019 07:00,01:12.0,0
T831,R1126,09/01/2019 07:00,08:24.0,1
T905,R1144,09/01/2019 07:00,04:48.0,1
T802,R1160,09/01/2019 07:00,52:48.0,0
T847,R1202,09/01/2019 07:00,55:12.0,1
T829,R1203,09/01/2019 07:00,04:48.0,1
T805,R1205,09/01/2019 07:00,53:24.0,0
T849,R1207,09/01/2019 07:00,03:00.0,1
T838,R1208,09/01/2019 07:00,21:36.0,0
T816,R1209,09/01/2019 07:00,51:36.0,1
T861,R1218,09/01/2019 07:00,48:00.0,0
T896,R1240,09/01/2019 07:00,52:48.0,1
T822,R1250,09/01/2019 07:00,19:12.0,1
T812,R1251,09/01/2019 07:00,58:12.0,1
T843,R1253,09/01/2019 07:00,41:24.0,1
T867,R1256,09/01/2019 07:00,13:12.0,1
T791,R1266,09/01/2019 07:00,43:12.0,1
T876,R1288,09/01/2019 07:00,01:48.0,1
T844,R1304,09/01/2019 07:00,36:36.0,0
T817,R1314,09/01/2019 07:00,31:48.0,0
T888,R1347,09/01/2019 07:00,09:36.0,0
T880,R1349,09/01/2019 07:00,41:24.0,0
T786,R1352,09/01/2019 07:00,48:00.0,0
T845,R1362,09/01/2019 07:00,28:48.0,0
T788,R1394,09/01/2019 07:00,51:36.0,0
T842,R1395,09/01/2019 07:00,55:48.0,0
T916,R1397,09/01/2019 07:00,46:48.0,0
T857,R1399,09/01/2019 07:00,37:48.0,1
T825,R1400,09/01/2019 07:00,37:48.0,0
T827,R1401,09/01/2019 07:00,18:36.0,1
T874,R1410,09/01/2019 07:00,01:12.0,0
T779,R1432,09/01/2019 07:00,46:48.0,1
T894,R1448,09/01/2019 07:00,52:48.0,1
T801,R1490,09/01/2019 07:00,53:24.0,0
T912,R1495,09/01/2019 07:00,28:12.0,0
T813,R1496,09/01/2019 07:00,55:12.0,0
T776,R1544,09/01/2019 07:00,51:36.0,0
T807,R1592,09/01/2019 07:00,37:48.0,0
T879,R1634,09/01/2019 07:00,04:48.0,0
T839,R1635,09/01/2019 07:00,15:36.0,0
T836,R1637,09/01/2019 07:00,08:24.0,0
T797,R1639,09/01/2019 07:00,03:36.0,0
T860,R1640,09/01/2019 07:00,29:24.0,0
T799,R1641,09/01/2019 07:00,29:24.0,1
T821,R1650,09/01/2019 07:00,07:48.0,0
T877,R1672,09/01/2019 07:00,43:12.0,1
T811,R1682,09/01/2019 07:00,57:36.0,0
T830,R1683,09/01/2019 07:00,12:36.0,0
T853,R1685,09/01/2019 07:00,54:36.0,0
T782,R1688,09/01/2019 07:00,05:24.0,0
T787,R1689,09/01/2019 07:00,45:00.0,1
T798,R1698,09/01/2019 07:00,01:12.0,0
T851,R1720,09/01/2019 07:00,55:12.0,1
T901,R1730,09/01/2019 07:00,25:12.0,1
T913,R1731,09/01/2019 07:00,01:48.0,0
T850,R1733,09/01/2019 07:00,49:48.0,0
T826,R1735,09/01/2019 07:00,21:00.0,1
T864,R1736,09/01/2019 07:00,43:48.0,0
T873,R1746,09/01/2019 07:00,05:24.0,0
T795,R1768,09/01/2019 07:00,00:00.0,1
T909,R1827,09/01/2019 07:00,45:00.0,0
T904,R1829,09/01/2019 07:00,21:00.0,0
T917,R1832,09/01/2019 07:00,09:36.0,0
T883,R1833,09/01/2019 07:00,55:12.0,1
T783,R1842,09/01/2019 07:00,20:24.0,0
T886,R1864,09/01/2019 07:00,52:48.0,1
T818,R1874,09/01/2019 07:00,36:00.0,0
T819,R1875,09/01/2019 07:00,06:36.0,0
T862,R1877,09/01/2019 07:00,02:24.0,0
T835,R1879,09/01/2019 07:00,37:48.0,1
T865,R1880,09/01/2019 07:00,42:00.0,0
T881,R1890,09/01/2019 07:00,31:48.0,0
T898,R1931,09/01/2019 07:00,09:36.0,1
T897,R1935,09/01/2019 07:00,09:36.0,1
T820,R1941,09/01/2019 07:00,50:24.0,1
T790,R1942,09/01/2019 07:00,40:48.0,1
T922,R1944,09/01/2019 07:00,04:48.0,1
T906,R1946,09/01/2019 07:00,52:48.0,1
T852,R1947,09/01/2019 07:00,01:48.0,1
T887,R1950,09/01/2019 07:00,46:48.0,1
T875,R1955,09/01/2019 07:00,43:12.0,1
T800,R1956,09/01/2019 07:00,55:12.0,1
T796,R1957,09/01/2019 07:00,00:00.0,1
T804,R1959,09/01/2019 07:00,52:48.0,1
T920,R1963,09/01/2019 07:00,42:00.0,1
T900,R1976,09/01/2019 07:00,31:48.0,0
T785,R2024,09/01/2019 07:00,30:36.0,0
T828,R2034,09/01/2019 07:00,22:12.0,0
T834,R2086,09/01/2019 07:00,50:24.0,0
T925,R2105,09/01/2019 07:00,42:00.0,1
T882,R2114,09/01/2019 07:00,48:36.0,0
T910,R2119,09/01/2019 07:00,15:00.0,1
T907,R2120,09/01/2019 07:00,21:00.0,0
T840,R2163,09/01/2019 07:00,43:48.0,0
T803,R2165,09/01/2019 07:00,30:36.0,0
T859,R2168,09/01/2019 07:00,01:48.0,0
T833,R2178,09/01/2019 07:00,21:36.0,0
T890,R2216,09/01/2019 07:00,49:48.0,0
T780,R2226,09/01/2019 07:00,18:36.0,0
T854,R2264,09/01/2019 07:00,08:24.0,0
T815,R2312,09/01/2019 07:00,37:12.0,0
T817,R6,17/01/2019 07:00,12:00.0,1
T792,R7,17/01/2019 07:00,44:24.0,1
T838,R50,17/01/2019 07:00,09:00.0,0
T845,R52,17/01/2019 07:00,14:24.0,0
T889,R56,17/01/2019 07:00,43:12.0,1
T922,R58,17/01/2019 07:00,54:36.0,1
T784,R62,17/01/2019 07:00,37:48.0,1
T836,R64,17/01/2019 07:00,39:00.0,1
T850,R65,17/01/2019 07:00,42:00.0,0
T900,R66,17/01/2019 07:00,01:12.0,1
T778,R68,17/01/2019 07:00,57:36.0,1
T875,R73,17/01/2019 07:00,55:12.0,1
T858,R74,17/01/2019 07:00,19:12.0,1
T908,R77,17/01/2019 07:00,51:36.0,1
T849,R79,17/01/2019 07:00,53:24.0,1
T901,R82,17/01/2019 07:00,04:48.0,0
T789,R83,17/01/2019 07:00,57:36.0,1
T906,R84,17/01/2019 07:00,25:12.0,1
T918,R87,17/01/2019 07:00,36:00.0,0
T787,R92,17/01/2019 07:00,48:36.0,1
T785,R98,17/01/2019 07:00,09:00.0,0
T923,R102,17/01/2019 07:00,28:48.0,1
T794,R103,17/01/2019 07:00,46:12.0,0
T857,R106,17/01/2019 07:00,43:48.0,1
T776,R109,17/01/2019 07:00,39:36.0,1
T798,R110,17/01/2019 07:00,36:36.0,1
T832,R116,17/01/2019 07:00,09:36.0,0
T862,R118,17/01/2019 07:00,34:48.0,1
T803,R121,17/01/2019 07:00,04:48.0,1
T904,R122,17/01/2019 07:00,58:12.0,1
T811,R124,17/01/2019 07:00,09:36.0,0
T873,R125,17/01/2019 07:00,55:48.0,1
T821,R130,17/01/2019 07:00,15:36.0,0
T824,R131,17/01/2019 07:00,12:36.0,1
T899,R132,17/01/2019 07:00,01:48.0,1
T822,R134,17/01/2019 07:00,45:00.0,0
T890,R135,17/01/2019 07:00,06:36.0,0
T816,R141,17/01/2019 07:00,43:48.0,1
T860,R165,17/01/2019 07:00,35:24.0,0
T912,R194,17/01/2019 07:00,14:24.0,1
T812,R197,17/01/2019 07:00,07:48.0,0
T895,R198,17/01/2019 07:00,46:48.0,1
T894,R199,17/01/2019 07:00,10:12.0,0
T842,R202,17/01/2019 07:00,38:24.0,1
T802,R205,17/01/2019 07:00,25:48.0,1
T829,R206,17/01/2019 07:00,25:48.0,1
T835,R212,17/01/2019 07:00,57:36.0,1
T801,R214,17/01/2019 07:00,22:48.0,1
T883,R217,17/01/2019 07:00,53:24.0,0
T903,R218,17/01/2019 07:00,41:24.0,1
T841,R220,17/01/2019 07:00,41:24.0,1
T881,R221,17/01/2019 07:00,46:48.0,1
T783,R226,17/01/2019 07:00,08:24.0,1
T864,R227,17/01/2019 07:00,54:36.0,1
T893,R228,17/01/2019 07:00,49:48.0,1
T867,R230,17/01/2019 07:00,21:00.0,0
T790,R231,17/01/2019 07:00,02:24.0,0
T796,R237,17/01/2019 07:00,30:36.0,1
T839,R245,17/01/2019 07:00,07:48.0,0
T830,R247,17/01/2019 07:00,51:36.0,1
T902,R257,17/01/2019 07:00,39:00.0,1
T885,R289,17/01/2019 07:00,12:00.0,1
T780,R291,17/01/2019 07:00,28:48.0,0
T879,R293,17/01/2019 07:00,46:48.0,0
T823,R296,17/01/2019 07:00,09:00.0,1
T807,R298,17/01/2019 07:00,13:12.0,1
T866,R299,17/01/2019 07:00,22:48.0,1
T826,R302,17/01/2019 07:00,42:36.0,0
T878,R304,17/01/2019 07:00,43:12.0,1
T799,R305,17/01/2019 07:00,54:00.0,0
T868,R306,17/01/2019 07:00,33:00.0,1
T920,R308,17/01/2019 07:00,04:12.0,1
T848,R313,17/01/2019 07:00,03:00.0,1
T834,R317,17/01/2019 07:00,37:48.0,1
T865,R319,17/01/2019 07:00,28:12.0,1
T788,R322,17/01/2019 07:00,03:36.0,0
T813,R324,17/01/2019 07:00,21:00.0,1
T779,R327,17/01/2019 07:00,37:48.0,0
T833,R332,17/01/2019 07:00,15:00.0,1
T840,R337,17/01/2019 07:00,44:24.0,1
T843,R339,17/01/2019 07:00,46:12.0,0
T828,R341,17/01/2019 07:00,10:12.0,0
T819,R342,17/01/2019 07:00,51:36.0,1
T880,R344,17/01/2019 07:00,48:36.0,1
T844,R345,17/01/2019 07:00,04:48.0,1
T782,R346,17/01/2019 07:00,51:36.0,1
T851,R347,17/01/2019 07:00,57:36.0,1
T818,R348,17/01/2019 07:00,07:12.0,0
T846,R349,17/01/2019 07:00,23:24.0,1
T810,R350,17/01/2019 07:00,48:00.0,1
T827,R351,17/01/2019 07:00,37:48.0,1
T825,R352,17/01/2019 07:00,13:12.0,1
T872,R353,17/01/2019 07:00,08:24.0,0
T852,R354,17/01/2019 07:00,45:00.0,1
T915,R355,17/01/2019 07:00,39:00.0,1
T837,R356,17/01/2019 07:00,20:24.0,0
T786,R358,17/01/2019 07:00,05:24.0,1
T781,R360,17/01/2019 07:00,52:48.0,1
T808,R361,17/01/2019 07:00,21:36.0,0
T855,R362,17/01/2019 07:00,13:12.0,1
T887,R363,17/01/2019 07:00,36:36.0,0
T853,R364,17/01/2019 07:00,48:00.0,0
T797,R365,17/01/2019 07:00,37:48.0,1
T925,R366,17/01/2019 07:00,52:48.0,0
T806,R367,17/01/2019 07:00,55:12.0,1
T917,R368,17/01/2019 07:00,51:36.0,1
T916,R369,17/01/2019 07:00,37:48.0,1
T777,R370,17/01/2019 07:00,29:24.0,0
T870,R371,17/01/2019 07:00,05:24.0,1
T905,R372,17/01/2019 07:00,43:48.0,1
T795,R374,17/01/2019 07:00,09:36.0,0
T907,R375,17/01/2019 07:00,42:00.0,1
T888,R377,17/01/2019 07:00,31:48.0,1
T898,R378,17/01/2019 07:00,30:36.0,1
T882,R380,17/01/2019 07:00,21:00.0,1
T884,R381,17/01/2019 07:00,01:48.0,1
T896,R382,17/01/2019 07:00,49:48.0,0
T913,R383,17/01/2019 07:00,08:24.0,1
T831,R384,17/01/2019 07:00,37:12.0,1
T869,R386,17/01/2019 07:00,43:12.0,1
T804,R391,17/01/2019 07:00,09:00.0,1
T874,R392,17/01/2019 07:00,48:36.0,1
T886,R398,17/01/2019 07:00,15:36.0,1
T859,R404,17/01/2019 07:00,56:24.0,1
T793,R409,17/01/2019 07:00,51:36.0,1
T910,R413,17/01/2019 07:00,18:36.0,1
T911,R418,17/01/2019 07:00,29:24.0,1
T877,R419,17/01/2019 07:00,45:00.0,1
T861,R422,17/01/2019 07:00,55:12.0,1
T820,R440,17/01/2019 07:00,04:48.0,1
T815,R482,17/01/2019 07:00,54:36.0,1
T919,R483,17/01/2019 07:00,43:48.0,1
T876,R485,17/01/2019 07:00,38:24.0,1
T847,R487,17/01/2019 07:00,13:12.0,1
T854,R488,17/01/2019 07:00,51:36.0,1
T863,R497,17/01/2019 07:00,42:00.0,1
T891,R520,17/01/2019 07:00,09:36.0,1
T805,R535,17/01/2019 07:00,22:48.0,1
T921,R536,17/01/2019 07:00,57:36.0,1
T856,R584,17/01/2019 07:00,07:12.0,0
T892,R627,17/01/2019 07:00,39:36.0,1
T924,R629,17/01/2019 07:00,25:48.0,1
T914,R632,17/01/2019 07:00,23:24.0,1
T809,R641,17/01/2019 07:00,21:36.0,1
T871,R674,17/01/2019 07:00,37:48.0,1
T897,R675,17/01/2019 07:00,36:36.0,1
T791,R677,17/01/2019 07:00,25:48.0,1
T909,R679,17/01/2019 07:00,42:36.0,1
T814,R680,17/01/2019 07:00,48:00.0,1
T800,R681,17/01/2019 07:00,15:36.0,1
T826,R689,25/01/2019 07:00,08:24.0,0
T803,R712,25/01/2019 07:00,09:36.0,0
T812,R728,25/01/2019 07:00,37:48.0,0
T855,R770,25/01/2019 07:00,39:00.0,0
T859,R775,25/01/2019 07:00,43:12.0,0
T781,R776,25/01/2019 07:00,13:12.0,0
T777,R818,25/01/2019 07:00,42:00.0,0
T857,R822,25/01/2019 07:00,39:00.0,1
T895,R823,25/01/2019 07:00,54:00.0,0
T841,R824,25/01/2019 07:00,08:24.0,0
T856,R827,25/01/2019 07:00,42:00.0,1
T917,R830,25/01/2019 07:00,21:36.0,1
T918,R831,25/01/2019 07:00,08:24.0,0
T890,R836,25/01/2019 07:00,52:48.0,0
T900,R838,25/01/2019 07:00,01:12.0,1
T810,R841,25/01/2019 07:00,48:00.0,0
T872,R842,25/01/2019 07:00,43:12.0,0
T922,R843,25/01/2019 07:00,31:48.0,0
T818,R844,25/01/2019 07:00,28:48.0,0
T869,R845,25/01/2019 07:00,01:12.0,0
T837,R850,25/01/2019 07:00,07:48.0,0
T884,R851,25/01/2019 07:00,01:12.0,0
T809,R852,25/01/2019 07:00,05:24.0,1
T848,R854,25/01/2019 07:00,20:24.0,0
T782,R855,25/01/2019 07:00,31:48.0,1
T912,R858,25/01/2019 07:00,22:12.0,0
T797,R861,25/01/2019 07:00,21:36.0,1
T825,R862,25/01/2019 07:00,18:36.0,0
T844,R866,25/01/2019 07:00,01:12.0,1
T798,R871,25/01/2019 07:00,33:00.0,1
T894,R872,25/01/2019 07:00,45:00.0,1
T904,R920,25/01/2019 07:00,39:00.0,0
T778,R962,25/01/2019 07:00,57:36.0,0
T897,R963,25/01/2019 07:00,09:36.0,0
T780,R965,25/01/2019 07:00,57:36.0,0
T820,R967,25/01/2019 07:00,04:12.0,0
T885,R968,25/01/2019 07:00,20:24.0,0
T783,R969,25/01/2019 07:00,56:24.0,1
T815,R978,25/01/2019 07:00,52:48.0,0
T811,R1000,25/01/2019 07:00,50:24.0,0
T799,R1012,25/01/2019 07:00,35:24.0,0
T888,R1031,25/01/2019 07:00,08:24.0,0
T867,R1048,25/01/2019 07:00,40:48.0,1
T858,R1051,25/01/2019 07:00,50:24.0,0
T821,R1059,25/01/2019 07:00,34:48.0,1
T830,R1061,25/01/2019 07:00,22:48.0,1
T834,R1064,25/01/2019 07:00,05:24.0,1
T854,R1074,25/01/2019 07:00,01:12.0,1
T892,R1126,25/01/2019 07:00,08:24.0,0
T805,R1144,25/01/2019 07:00,04:48.0,1
T875,R1160,25/01/2019 07:00,52:48.0,0
T845,R1202,25/01/2019 07:00,55:12.0,0
T880,R1203,25/01/2019 07:00,04:48.0,0
T916,R1205,25/01/2019 07:00,53:24.0,1
T851,R1207,25/01/2019 07:00,03:00.0,0
T899,R1208,25/01/2019 07:00,21:36.0,1
T852,R1209,25/01/2019 07:00,51:36.0,1
T788,R1218,25/01/2019 07:00,48:00.0,0
T792,R1240,25/01/2019 07:00,52:48.0,0
T804,R1250,25/01/2019 07:00,19:12.0,0
T898,R1251,25/01/2019 07:00,58:12.0,0
T881,R1253,25/01/2019 07:00,41:24.0,0
T808,R1256,25/01/2019 07:00,13:12.0,0
T779,R1266,25/01/2019 07:00,43:12.0,0
T860,R1288,25/01/2019 07:00,01:48.0,1
T921,R1304,25/01/2019 07:00,36:36.0,0
T870,R1314,25/01/2019 07:00,31:48.0,0
T887,R1347,25/01/2019 07:00,09:36.0,0
T828,R1349,25/01/2019 07:00,41:24.0,0
T789,R1352,25/01/2019 07:00,48:00.0,1
T839,R1362,25/01/2019 07:00,28:48.0,0
T784,R1394,25/01/2019 07:00,51:36.0,0
T840,R1395,25/01/2019 07:00,55:48.0,0
T847,R1397,25/01/2019 07:00,46:48.0,0
T868,R1399,25/01/2019 07:00,37:48.0,0
T796,R1400,25/01/2019 07:00,37:48.0,0
T908,R1401,25/01/2019 07:00,18:36.0,0
T910,R1410,25/01/2019 07:00,01:12.0,0
T866,R1432,25/01/2019 07:00,46:48.0,0
T911,R1448,25/01/2019 07:00,52:48.0,0
T877,R1490,25/01/2019 07:00,53:24.0,1
T906,R1495,25/01/2019 07:00,28:12.0,1
T843,R1496,25/01/2019 07:00,55:12.0,1
T850,R1544,25/01/2019 07:00,51:36.0,0
T819,R1592,25/01/2019 07:00,37:48.0,1
T802,R1634,25/01/2019 07:00,04:48.0,0
T833,R1635,25/01/2019 07:00,15:36.0,0
T842,R1637,25/01/2019 07:00,08:24.0,0
T794,R1639,25/01/2019 07:00,03:36.0,0
T814,R1640,25/01/2019 07:00,29:24.0,0
T873,R1641,25/01/2019 07:00,29:24.0,1
T835,R1650,25/01/2019 07:00,07:48.0,0
T861,R1672,25/01/2019 07:00,43:12.0,0
T914,R1682,25/01/2019 07:00,57:36.0,0
T800,R1683,25/01/2019 07:00,12:36.0,0
T790,R1685,25/01/2019 07:00,54:36.0,0
T902,R1688,25/01/2019 07:00,05:24.0,0
T863,R1689,25/01/2019 07:00,45:00.0,1
T903,R1698,25/01/2019 07:00,01:12.0,0
T806,R1720,25/01/2019 07:00,55:12.0,0
T822,R1730,25/01/2019 07:00,25:12.0,0
T876,R1731,25/01/2019 07:00,01:48.0,1
T853,R1733,25/01/2019 07:00,49:48.0,1
T862,R1735,25/01/2019 07:00,21:00.0,0
T924,R1736,25/01/2019 07:00,43:48.0,1
T838,R1746,25/01/2019 07:00,05:24.0,1
T795,R1768,25/01/2019 07:00,00:00.0,1
T891,R1827,25/01/2019 07:00,45:00.0,0
T785,R1829,25/01/2019 07:00,21:00.0,0
T896,R1832,25/01/2019 07:00,09:36.0,0
T915,R1833,25/01/2019 07:00,55:12.0,1
T801,R1842,25/01/2019 07:00,20:24.0,0
T832,R1864,25/01/2019 07:00,52:48.0,0
T923,R1874,25/01/2019 07:00,36:00.0,1
T776,R1875,25/01/2019 07:00,06:36.0,1
T846,R1877,25/01/2019 07:00,02:24.0,1
T824,R1879,25/01/2019 07:00,37:48.0,1
T920,R1880,25/01/2019 07:00,42:00.0,1
T882,R1890,25/01/2019 07:00,31:48.0,1
T787,R1931,25/01/2019 07:00,09:36.0,1
T849,R1935,25/01/2019 07:00,09:36.0,0
T883,R1941,25/01/2019 07:00,50:24.0,0
T817,R1942,25/01/2019 07:00,40:48.0,1
T901,R1944,25/01/2019 07:00,04:48.0,1
T893,R1946,25/01/2019 07:00,52:48.0,0
T807,R1947,25/01/2019 07:00,01:48.0,1
T905,R1950,25/01/2019 07:00,46:48.0,0
T874,R1955,25/01/2019 07:00,43:12.0,0
T786,R1956,25/01/2019 07:00,55:12.0,0
T913,R1957,25/01/2019 07:00,00:00.0,1
T925,R1959,25/01/2019 07:00,52:48.0,0
T878,R1963,25/01/2019 07:00,42:00.0,0
T889,R1976,25/01/2019 07:00,31:48.0,1
T886,R2024,25/01/2019 07:00,30:36.0,0
T827,R2034,25/01/2019 07:00,22:12.0,0
T829,R2086,25/01/2019 07:00,50:24.0,0
T791,R2105,25/01/2019 07:00,42:00.0,0
T823,R2114,25/01/2019 07:00,48:36.0,1
T865,R2119,25/01/2019 07:00,15:00.0,1
T836,R2120,25/01/2019 07:00,21:00.0,1
T919,R2163,25/01/2019 07:00,43:48.0,1
T909,R2165,25/01/2019 07:00,30:36.0,1
T864,R2168,25/01/2019 07:00,01:48.0,1
T816,R2178,25/01/2019 07:00,21:36.0,1
T831,R2216,25/01/2019 07:00,49:48.0,0
T793,R2226,25/01/2019 07:00,18:36.0,0
T871,R2264,25/01/2019 07:00,08:24.0,1
T879,R2312,25/01/2019 07:00,37:12.0,1
T804,R6,02/02/2019 07:00,12:00.0,0
T895,R7,02/02/2019 07:00,44:24.0,0
T844,R50,02/02/2019 07:00,09:00.0,0
T787,R52,02/02/2019 07:00,14:24.0,0
T924,R56,02/02/2019 07:00,43:12.0,1
T813,R58,02/02/2019 07:00,54:36.0,0
T864,R62,02/02/2019 07:00,37:48.0,0
T838,R64,02/02/2019 07:00,39:00.0,1
T891,R65,02/02/2019 07:00,42:00.0,1
T833,R66,02/02/2019 07:00,01:12.0,1
T863,R68,02/02/2019 07:00,57:36.0,0
T886,R73,02/02/2019 07:00,55:12.0,0
T801,R74,02/02/2019 07:00,19:12.0,0
T925,R77,02/02/2019 07:00,51:36.0,0
T881,R79,02/02/2019 07:00,53:24.0,0
T853,R82,02/02/2019 07:00,04:48.0,0
T893,R83,02/02/2019 07:00,57:36.0,0
T898,R84,02/02/2019 07:00,25:12.0,1
T920,R87,02/02/2019 07:00,36:00.0,1
T782,R92,02/02/2019 07:00,48:36.0,1
T837,R98,02/02/2019 07:00,09:00.0,0
T811,R102,02/02/2019 07:00,28:48.0,0
T842,R103,02/02/2019 07:00,46:12.0,0
T793,R106,02/02/2019 07:00,43:48.0,0
T799,R109,02/02/2019 07:00,39:36.0,1
T776,R110,02/02/2019 07:00,36:36.0,0
T910,R116,02/02/2019 07:00,09:36.0,0
T876,R118,02/02/2019 07:00,34:48.0,1
T828,R121,02/02/2019 07:00,04:48.0,0
T862,R122,02/02/2019 07:00,58:12.0,0
T907,R124,02/02/2019 07:00,09:36.0,0
T788,R125,02/02/2019 07:00,55:48.0,0
T906,R130,02/02/2019 07:00,15:36.0,0
T894,R131,02/02/2019 07:00,12:36.0,0
T786,R132,02/02/2019 07:00,01:48.0,1
T839,R134,02/02/2019 07:00,45:00.0,0
T816,R135,02/02/2019 07:00,06:36.0,1
T867,R141,02/02/2019 07:00,43:48.0,0
T830,R165,02/02/2019 07:00,35:24.0,0
T871,R194,02/02/2019 07:00,14:24.0,0
T884,R197,02/02/2019 07:00,07:48.0,1
T779,R198,02/02/2019 07:00,46:48.0,0
T913,R199,02/02/2019 07:00,10:12.0,1
T896,R202,02/02/2019 07:00,38:24.0,0
T878,R205,02/02/2019 07:00,25:48.0,1
T922,R206,02/02/2019 07:00,25:48.0,0
T795,R212,02/02/2019 07:00,57:36.0,0
T843,R214,02/02/2019 07:00,22:48.0,1
T810,R217,02/02/2019 07:00,53:24.0,1
T802,R218,02/02/2019 07:00,41:24.0,0
T806,R220,02/02/2019 07:00,41:24.0,0
T872,R221,02/02/2019 07:00,46:48.0,0
T909,R226,02/02/2019 07:00,08:24.0,0
T845,R227,02/02/2019 07:00,54:36.0,0
T798,R228,02/02/2019 07:00,49:48.0,1
T875,R230,02/02/2019 07:00,21:00.0,0
T778,R231,02/02/2019 07:00,02:24.0,1
T877,R237,02/02/2019 07:00,30:36.0,0
T780,R245,02/02/2019 07:00,07:48.0,1
T916,R247,02/02/2019 07:00,51:36.0,1
T857,R257,02/02/2019 07:00,39:00.0,1
T897,R289,02/02/2019 07:00,12:00.0,0
T820,R291,02/02/2019 07:00,28:48.0,1
T791,R293,02/02/2019 07:00,46:48.0,0
T904,R296,02/02/2019 07:00,09:00.0,1
T858,R298,02/02/2019 07:00,13:12.0,0
T822,R299,02/02/2019 07:00,22:48.0,0
T856,R302,02/02/2019 07:00,42:36.0,1
T905,R304,02/02/2019 07:00,43:12.0,1
T836,R305,02/02/2019 07:00,54:00.0,1
T868,R306,02/02/2019 07:00,33:00.0,1
T815,R308,02/02/2019 07:00,04:12.0,0
T841,R313,02/02/2019 07:00,03:00.0,0
T829,R317,02/02/2019 07:00,37:48.0,0
T917,R319,02/02/2019 07:00,28:12.0,1
T796,R322,02/02/2019 07:00,03:36.0,0
T887,R324,02/02/2019 07:00,21:00.0,1
T784,R327,02/02/2019 07:00,37:48.0,1
T912,R332,02/02/2019 07:00,15:00.0,1
T781,R337,02/02/2019 07:00,44:24.0,0
T892,R339,02/02/2019 07:00,46:12.0,1
T874,R341,02/02/2019 07:00,10:12.0,0
T885,R342,02/02/2019 07:00,51:36.0,1
T848,R344,02/02/2019 07:00,48:36.0,1
T803,R345,02/02/2019 07:00,04:48.0,1
T832,R346,02/02/2019 07:00,51:36.0,0
T890,R347,02/02/2019 07:00,57:36.0,0
T825,R348,02/02/2019 07:00,07:12.0,0
T860,R349,02/02/2019 07:00,23:24.0,1
T908,R350,02/02/2019 07:00,48:00.0,0
T889,R351,02/02/2019 07:00,37:48.0,1
T826,R352,02/02/2019 07:00,13:12.0,1
T814,R353,02/02/2019 07:00,08:24.0,1
T870,R354,02/02/2019 07:00,45:00.0,1
T859,R355,02/02/2019 07:00,39:00.0,0
T783,R356,02/02/2019 07:00,20:24.0,0
T923,R358,02/02/2019 07:00,05:24.0,1
T888,R360,02/02/2019 07:00,52:48.0,0
T821,R361,02/02/2019 07:00,21:36.0,0
T834,R362,02/02/2019 07:00,13:12.0,0
T914,R363,02/02/2019 07:00,36:36.0,1
T855,R364,02/02/2019 07:00,48:00.0,1
T823,R365,02/02/2019 07:00,37:48.0,0
T869,R366,02/02/2019 07:00,52:48.0,0
T921,R367,02/02/2019 07:00,55:12.0,1
T777,R368,02/02/2019 07:00,51:36.0,0
T919,R369,02/02/2019 07:00,37:48.0,0
T861,R370,02/02/2019 07:00,29:24.0,0
T900,R371,02/02/2019 07:00,05:24.0,0
T851,R372,02/02/2019 07:00,43:48.0,1
T911,R374,02/02/2019 07:00,09:36.0,0
T847,R375,02/02/2019 07:00,42:00.0,1
